,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE
2021-04-01T19:36:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-01T19:38:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T12:38:00,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-05T12:37:00,,Baja,4-Baja,Mantenimiento Aeropuertos,SOFTWARE FAILURE
2021-04-05T11:24:00,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE
2021-04-01T20:59:00,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PROCESS FAILURE
2021-04-01T22:36:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T10:51:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PROCESS FAILURE
2021-04-01T21:36:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-07T07:14:00,,Media,3-Medio,MANTENIMIENTO IB.COM,PROCESS FAILURE
2021-04-01T22:07:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-07T08:24:00,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
2021-04-01T22:39:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T04:30:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-01T22:52:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-01T23:08:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-01T23:20:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-01T23:43:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T10:50:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-01T23:57:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T00:52:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T01:12:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T01:37:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T09:27:00,,Media,3-Medio,Mantenimiento Cargo,DATA ISSUE
2021-04-02T14:06:00,,Media,3-Medio,Mantenimiento Pasaje,PROCESS FAILURE
2021-04-02T12:12:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-05T12:04:00,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-02T09:00:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PROCESS FAILURE
2021-04-02T10:27:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-07T09:48:00,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
2021-04-27T23:23:00,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
2021-04-05T08:57:00,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-03T12:45:00,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
2021-04-03T12:43:00,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
2021-04-02T09:37:00,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-09T11:28:00,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE
2021-04-02T12:50:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-02T08:48:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T08:47:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-03T01:02:00,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
2021-04-02T10:00:00,,Media,3-Medio,Mantenimiento Pasaje,DEFAULT
2021-04-12T08:46:00,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
2021-04-02T11:22:00,,Alta,2-Alta,Mantenimiento BI,SOFTWARE FAILURE
2021-04-09T10:03:00,,Baja,4-Baja,Mantenimiento Movilidad,SOFTWARE FAILURE
2021-04-02T09:47:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T03:08:00,,Media,2-Alta,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T11:29:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T10:53:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T21:23:00,,Media,3-Medio,Mantenimiento Pasaje,DATA ISSUE
2021-04-05T08:57:00,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
2021-04-07T09:58:00,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
2021-04-02T12:13:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T13:57:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T13:39:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-02T12:37:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T12:48:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T14:35:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-02T12:57:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T13:16:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-02T13:43:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T13:17:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T14:29:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T14:14:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-09T13:58:00,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
2021-04-01T22:05:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-01T22:10:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T00:47:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T17:42:00,,Baja,4-Baja,Mantenimiento Aeropuertos,ACCESS FAILURE
2021-04-01T23:03:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T12:19:00,,Media,3-Medio,Mantenimiento Pasaje,PROCESS FAILURE
2021-04-01T23:59:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T00:01:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-12T08:44:00,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
2021-04-02T03:58:00,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
2021-04-02T00:28:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T01:03:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-05T09:48:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-05T12:13:00,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE
2021-04-05T09:40:00,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
2021-04-05T09:49:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PROCESS FAILURE
2021-04-02T05:53:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T12:45:00,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE
2021-04-02T08:32:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T10:10:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-16T13:32:00,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
2021-04-02T10:39:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T12:36:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T12:28:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-12T06:46:00,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
2021-04-02T13:01:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Dirección de Sistemas,PERFORMANCE ISSUE
2021-04-02T12:53:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T13:13:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-12T16:27:00,,Media,2-Alta,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
2021-04-02T14:03:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T14:14:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T08:47:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-02T15:49:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T07:31:00,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
2021-04-02T17:49:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-02T18:32:00,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-02T18:27:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T19:13:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T20:56:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T21:41:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-05T13:23:00,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
2021-04-08T09:12:00,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
2021-04-05T08:50:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-03T07:52:00,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
2021-04-05T08:59:00,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
2021-04-05T08:42:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-05T18:42:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-05T09:46:00,,Media,3-Medio,Mantenimiento Pasaje,PERFORMANCE ISSUE
2021-04-02T14:13:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T14:23:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T14:25:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-06T07:14:00,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE
2021-04-02T17:10:00,,Media,3-Medio,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T15:03:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T18:31:00,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-05T10:41:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
2021-04-02T17:31:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T17:31:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-09T14:47:00,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
2021-04-02T17:39:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-12T07:23:00,,Baja,4-Baja,Mantenimiento Movilidad,SOFTWARE FAILURE
2021-04-02T17:46:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T17:44:00,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
2021-04-02T18:32:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T18:35:00,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-02T20:22:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T18:38:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T18:59:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-06T09:10:00,,Media,3-Medio,Mantenimiento BI,SOFTWARE FAILURE
2021-04-02T19:31:00,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
2021-04-05T08:46:00,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
2021-04-02T21:48:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-02T20:20:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T20:24:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T20:44:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T20:29:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T20:32:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
2021-04-02T21:00:00,,Alta,2-Alta,Mantenimiento Operaciones,SOFTWARE FAILURE
2021-04-02T21:45:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
2021-04-06T15:11:00,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
2021-04-03T07:53:00,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
2021-04-03T07:53:00,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
2021-04-03T03:22:00,,Media,3-Medio,Unidad Control del Servicio,ACCESS FAILURE
2021-04-05T11:05:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
