01/04/2021 11:00,01/04/2021 11:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 11:11,01/04/2021 11:11,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 11:21,01/04/2021 11:21,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 11:38,08/04/2021 09:04,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE,
01/04/2021 11:44,08/04/2021 08:02,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE,
01/04/2021 14:16,01/04/2021 14:16,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 12:13,05/04/2021 06:56,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE,
01/04/2021 12:16,09/04/2021 10:43,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE,
01/04/2021 15:18,01/04/2021 15:18,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 13:06,04/04/2021 04:16,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE,
01/04/2021 13:17,01/04/2021 18:45,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE,
01/04/2021 13:26,01/04/2021 13:25,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 13:43,12/04/2021 12:50,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT,
01/04/2021 14:18,16/04/2021 16:51,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE,
01/04/2021 15:01,06/04/2021 07:49,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE,
01/04/2021 14:20,01/04/2021 14:20,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 07:38,05/04/2021 09:06,,Media,2-Alta,Mantenimiento Pasaje,SOFTWARE FAILURE,
01/04/2021 15:03,01/04/2021 15:03,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 15:06,09/04/2021 08:01,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE,
01/04/2021 16:20,08/04/2021 11:13,,Baja,4-Baja,Mantenimiento Operaciones,SOFTWARE FAILURE,
01/04/2021 17:31,16/04/2021 15:00,,Media,3-Medio,Unidad Control del Servicio,SOFTWARE FAILURE,
01/04/2021 17:40,12/04/2021 22:46,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE,
01/04/2021 17:47,05/04/2021 09:25,,Media,3-Medio,Mantenimiento Pasaje,ACCESS FAILURE,
01/04/2021 19:27,01/04/2021 20:14,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,PERFORMANCE ISSUE,
01/04/2021 20:10,05/04/2021 06:57,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE,
01/04/2021 20:33,01/04/2021 20:33,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 20:36,01/04/2021 20:36,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 20:59,01/04/2021 20:59,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 21:06,07/04/2021 08:18,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE,
01/04/2021 21:27,05/04/2021 14:01,,Media,3-Medio,Mantenimiento Aeropuertos,ACCESS FAILURE,
01/04/2021 11:41,01/04/2021 11:41,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:02,01/04/2021 14:02,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 11:53,01/04/2021 11:53,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 12:09,01/04/2021 12:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 12:17,01/04/2021 12:17,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 11:57,01/04/2021 15:28,,Media,3-Medio,Mantenimiento Comercial y CRM,PERFORMANCE ISSUE,
01/04/2021 12:54,01/04/2021 12:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 13:37,01/04/2021 13:52,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
01/04/2021 12:20,07/04/2021 13:48,,Media,3-Medio,Mantenimiento Comercial y CRM,SOFTWARE FAILURE,
01/04/2021 12:31,01/04/2021 16:46,,Media,3-Medio,MANTENIMIENTO IB.COM,DATA ISSUE,
01/04/2021 13:32,01/04/2021 13:32,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 12:39,01/04/2021 12:39,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 12:56,02/04/2021 15:09,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE,
01/04/2021 12:57,05/04/2021 15:04,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
01/04/2021 13:08,07/04/2021 12:46,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE,
01/04/2021 13:38,,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
01/04/2021 15:24,01/04/2021 15:24,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 13:29,01/04/2021 14:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 13:29,01/04/2021 13:29,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:45,01/04/2021 14:45,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 13:54,05/04/2021 16:05,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,PERFORMANCE ISSUE,
01/04/2021 13:40,07/04/2021 08:20,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE,
01/04/2021 13:46,07/04/2021 08:22,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE,
01/04/2021 13:56,01/04/2021 13:56,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:13,01/04/2021 14:13,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE,
02/04/2021 09:31,02/04/2021 09:31,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE,
01/04/2021 14:09,01/04/2021 14:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:09,01/04/2021 14:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:50,01/04/2021 14:50,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:15,01/04/2021 14:15,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:54,01/04/2021 14:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:37,01/04/2021 14:37,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 14:40,05/04/2021 07:22,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE,
01/04/2021 15:19,,,Baja,4-Baja,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE,
01/04/2021 17:07,01/04/2021 17:07,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 17:45,14/04/2021 10:29,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE,
01/04/2021 15:09,05/04/2021 09:03,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE,
01/04/2021 16:43,01/04/2021 16:43,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 15:25,01/04/2021 15:25,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 15:45,16/04/2021 13:34,,Media,3-Medio,Mantenimiento Operaciones,SOFTWARE FAILURE,
01/04/2021 15:47,05/04/2021 12:29,,Media,3-Medio,Mantenimiento Pasaje,DATA ISSUE,
01/04/2021 16:44,01/04/2021 16:44,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 16:35,01/04/2021 16:35,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 16:44,07/04/2021 12:48,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE,
01/04/2021 16:57,01/04/2021 16:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 17:07,01/04/2021 17:07,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 17:34,02/04/2021 09:50,,Media,3-Medio,Mantenimiento Pasaje,DATA ISSUE,
01/04/2021 19:15,06/04/2021 10:34,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE,
01/04/2021 18:02,01/04/2021 18:19,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
01/04/2021 17:59,02/04/2021 07:05,,Alta,2-Alta,Mantenimiento Aeropuertos,SOFTWARE FAILURE,
01/04/2021 18:06,05/04/2021 08:40,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE,
01/04/2021 18:31,07/04/2021 16:11,,Baja,4-Baja,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
01/04/2021 18:54,01/04/2021 18:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 19:47,,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE,
01/04/2021 19:36,01/04/2021 19:36,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 19:38,01/04/2021 19:38,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 20:37,05/04/2021 12:38,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE,
01/04/2021 21:20,05/04/2021 12:37,,Baja,4-Baja,Mantenimiento Aeropuertos,SOFTWARE FAILURE,
01/04/2021 20:43,05/04/2021 11:24,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE,
01/04/2021 20:51,01/04/2021 20:59,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PROCESS FAILURE,
01/04/2021 22:36,01/04/2021 22:36,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 21:34,02/04/2021 10:51,,Media,3-Medio,Unidad de Operaciones Ordenadores,PROCESS FAILURE,
01/04/2021 21:34,01/04/2021 21:36,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
01/04/2021 21:47,07/04/2021 07:14,,Media,3-Medio,MANTENIMIENTO IB.COM,PROCESS FAILURE,
01/04/2021 22:07,01/04/2021 22:07,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 22:16,07/04/2021 08:24,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE,
01/04/2021 22:39,01/04/2021 22:39,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 22:51,02/04/2021 04:30,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 22:52,01/04/2021 22:52,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 23:08,01/04/2021 23:08,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 23:20,01/04/2021 23:20,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 23:43,01/04/2021 23:43,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 23:23,02/04/2021 10:50,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
01/04/2021 23:57,01/04/2021 23:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 00:52,02/04/2021 00:52,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 01:12,02/04/2021 01:12,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 01:37,02/04/2021 01:37,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 02:53,02/04/2021 09:27,,Media,3-Medio,Mantenimiento Cargo,DATA ISSUE,
02/04/2021 01:44,02/04/2021 14:06,,Media,3-Medio,Mantenimiento Pasaje,PROCESS FAILURE,
02/04/2021 02:44,02/04/2021 12:12,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
02/04/2021 02:49,05/04/2021 12:04,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE,
02/04/2021 03:13,02/04/2021 09:00,,Media,3-Medio,Unidad de Operaciones Ordenadores,PROCESS FAILURE,
02/04/2021 03:14,02/04/2021 10:27,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
02/04/2021 03:36,07/04/2021 09:48,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE,
02/04/2021 09:23,27/04/2021 23:23,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE,
02/04/2021 07:54,05/04/2021 08:57,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE,
02/04/2021 08:05,03/04/2021 12:45,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE,
02/04/2021 08:07,03/04/2021 12:43,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE,
02/04/2021 08:11,02/04/2021 09:37,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
02/04/2021 08:34,09/04/2021 11:28,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE,
02/04/2021 12:39,02/04/2021 12:50,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
02/04/2021 08:48,02/04/2021 08:48,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 08:47,02/04/2021 08:47,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 09:11,03/04/2021 01:02,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE,
02/04/2021 09:21,02/04/2021 10:00,,Media,3-Medio,Mantenimiento Pasaje,DEFAULT,
02/04/2021 12:12,12/04/2021 08:46,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE,
02/04/2021 09:38,02/04/2021 11:22,,Alta,2-Alta,Mantenimiento BI,SOFTWARE FAILURE,
02/04/2021 10:35,09/04/2021 10:03,,Baja,4-Baja,Mantenimiento Movilidad,SOFTWARE FAILURE,
02/04/2021 09:47,02/04/2021 09:47,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 10:49,05/04/2021 03:08,,Media,2-Alta,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 11:29,02/04/2021 11:29,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 10:53,02/04/2021 10:53,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 11:02,05/04/2021 21:23,,Media,3-Medio,Mantenimiento Pasaje,DATA ISSUE,
02/04/2021 11:13,05/04/2021 08:57,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE,
02/04/2021 11:55,07/04/2021 09:58,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE,
02/04/2021 12:13,02/04/2021 12:13,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
05/04/2021 13:57,05/04/2021 13:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:26,02/04/2021 13:39,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
02/04/2021 12:37,02/04/2021 12:37,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:48,02/04/2021 12:48,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 14:13,02/04/2021 14:35,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
02/04/2021 12:57,02/04/2021 12:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:58,05/04/2021 13:16,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
02/04/2021 13:43,02/04/2021 13:43,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 13:17,02/04/2021 13:17,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 14:29,02/04/2021 14:29,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 14:14,02/04/2021 14:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 13:47,09/04/2021 13:58,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE,
01/04/2021 22:05,01/04/2021 22:05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 22:10,01/04/2021 22:10,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 00:47,02/04/2021 00:47,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 23:01,05/04/2021 17:42,,Baja,4-Baja,Mantenimiento Aeropuertos,ACCESS FAILURE,
01/04/2021 23:03,01/04/2021 23:03,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
01/04/2021 23:15,02/04/2021 12:19,,Media,3-Medio,Mantenimiento Pasaje,PROCESS FAILURE,
01/04/2021 23:59,01/04/2021 23:59,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 00:01,02/04/2021 00:01,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 00:20,12/04/2021 08:44,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE,
02/04/2021 00:11,02/04/2021 03:58,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE,
02/04/2021 00:28,02/04/2021 00:28,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 00:53,02/04/2021 01:03,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
02/04/2021 02:27,05/04/2021 09:48,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
02/04/2021 02:35,05/04/2021 12:13,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE,
02/04/2021 04:35,05/04/2021 09:40,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE,
02/04/2021 03:00,05/04/2021 09:49,,Media,3-Medio,Unidad de Operaciones Ordenadores,PROCESS FAILURE,
02/04/2021 05:53,02/04/2021 05:53,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 05:17,05/04/2021 12:45,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE,
02/04/2021 08:32,02/04/2021 08:32,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 10:10,02/04/2021 10:10,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 10:11,16/04/2021 13:32,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE,
02/04/2021 10:39,02/04/2021 10:39,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:36,02/04/2021 12:36,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:28,02/04/2021 12:28,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:46,12/04/2021 06:46,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE,
02/04/2021 13:01,02/04/2021 13:01,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 12:33,,,Media,3-Medio,Dirección de Sistemas,PERFORMANCE ISSUE,
02/04/2021 12:53,02/04/2021 12:53,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 13:13,02/04/2021 13:13,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 13:34,12/04/2021 16:27,,Media,2-Alta,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE,
02/04/2021 14:04,02/04/2021 14:03,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 14:14,02/04/2021 14:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 14:40,05/04/2021 08:47,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE,
02/04/2021 15:49,02/04/2021 15:49,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE,
02/04/2021 15:30,05/04/2021 07:31,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE,
02/04/2021 17:19,02/04/2021 17:49,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE,
02/04/2021 17:29,02/04/2021 18:32,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE,
